user_id,age,gender,preferred_style,size,budget_range
2418,60,Female,Sporty,S,Medium
2419,22,Female,Bohemian,S,High
2420,22,Female,Casual,XL,High
2421,47,Male,Casual,XL,Medium
2422,49,Female,Formal,XL,Low
2423,25,Female,Casual,M,Low
2424,27,Female,Bohemian,S,Low
2425,55,Male,Bohemian,L,High
2426,49,Male,Casual,S,Low
2427,45,Male,Formal,S,Low
2428,34,Male,Bohemian,S,Low
2429,48,Female,Sporty,L,Low
2430,25,Non-binary,Streetwear,S,Low
2431,57,Male,Formal,L,Low
2432,42,Female,Formal,XS,High
2433,26,Male,Streetwear,S,Low
2434,19,Male,Streetwear,M,Low
2435,32,Male,Bohemian,M,High
2436,20,Male,Casual,XL,Medium
2437,53,Non-binary,Casual,XL,Low
2438,21,Male,Sporty,S,Low
2439,31,Female,Casual,XL,Low
2440,58,Female,Sporty,L,Medium
2441,58,Non-binary,Sporty,M,Low
2442,42,Male,Formal,L,Medium
2443,27,Male,Formal,XL,Medium
2444,38,Male,Bohemian,S,Low
2445,53,Male,Streetwear,S,Medium
2446,29,Male,Streetwear,M,High
2447,44,Female,Sporty,S,High
2448,57,Female,Streetwear,M,Medium
2449,19,Female,Sporty,M,Medium
2450,30,Female,Streetwear,L,Medium
2451,49,Male,Bohemian,M,Medium
2452,48,Male,Formal,S,Medium
2453,33,Non-binary,Formal,L,Medium
2454,49,Female,Sporty,M,Medium
2455,49,Female,Streetwear,L,High
2456,51,Female,Casual,XL,Medium
2457,28,Male,Bohemian,XL,Medium
2458,27,Male,Streetwear,L,Medium
2459,32,Male,Casual,M,Low
2460,34,Male,Bohemian,XS,Medium
2461,57,Male,Bohemian,L,Medium
2462,35,Female,Formal,XL,Low
2463,26,Female,Sporty,XS,Medium
2464,42,Female,Streetwear,XS,High
2465,57,Female,Bohemian,L,High
2466,31,Non-binary,Streetwear,S,High
2467,42,Male,Bohemian,XS,Low
2468,39,Male,Formal,XL,Low
2469,47,Female,Sporty,XS,Medium
2470,37,Male,Casual,S,Low
2471,38,Male,Casual,M,Medium
2472,49,Male,Formal,L,Low
2473,38,Male,Bohemian,M,Medium
2474,52,Female,Formal,M,Low
2475,49,Male,Sporty,M,Medium
2476,47,Female,Casual,M,Medium
2477,56,Female,Streetwear,XS,High
2478,29,Male,Casual,S,High
2479,58,Male,Sporty,M,Medium
2480,35,Male,Bohemian,L,High
2481,38,Male,Formal,L,Medium
2482,30,Female,Casual,L,Medium
2483,38,Female,Casual,L,High
2484,25,Female,Streetwear,XS,Low
2485,57,Male,Formal,L,High
2486,24,Female,Streetwear,L,Medium
2487,40,Female,Streetwear,M,Medium
2488,49,Female,Bohemian,S,Medium
2489,28,Female,Casual,M,Medium
2490,39,Female,Formal,M,Medium
2491,39,Female,Bohemian,S,Medium
2492,60,Female,Bohemian,M,Low
2493,42,Male,Bohemian,L,Low
2494,39,Female,Sporty,L,Medium
2495,45,Male,Sporty,XS,Low
2496,46,Male,Bohemian,S,Low
2497,30,Non-binary,Sporty,L,Low
2498,35,Non-binary,Formal,L,Low
2499,19,Male,Casual,M,Medium
2500,46,Male,Formal,L,Low
2501,38,Male,Casual,XS,High
2502,32,Female,Sporty,M,Medium
2503,44,Female,Formal,XL,Medium
2504,48,Non-binary,Streetwear,L,Medium
2505,32,Female,Bohemian,XL,Medium
2506,40,Male,Casual,M,Medium
2507,41,Female,Casual,L,Low
2508,30,Male,Streetwear,S,Low
2509,39,Non-binary,Streetwear,S,Medium
2510,60,Female,Bohemian,S,Low
2511,54,Female,Sporty,M,Low
2512,50,Male,Formal,M,Medium
2513,20,Male,Formal,L,Medium
2514,36,Male,Formal,XL,Medium
2515,40,Female,Sporty,M,High
2516,46,Female,Bohemian,S,Low
2517,47,Male,Formal,XL,High
2518,56,Female,Casual,M,Medium
2519,42,Female,Casual,L,Low
2520,54,Male,Casual,L,High
2521,25,Female,Streetwear,XL,Medium
2522,59,Female,Streetwear,M,Low
2523,33,Non-binary,Sporty,L,Low
2524,25,Male,Formal,M,Medium
2525,18,Male,Streetwear,M,Medium
2526,22,Male,Casual,M,High
2527,20,Male,Streetwear,M,Low
2528,18,Male,Casual,M,Medium
2529,21,Female,Formal,L,Low
2530,57,Female,Sporty,S,Medium
2531,52,Female,Bohemian,M,High
2532,49,Male,Bohemian,L,Medium
2533,59,Female,Casual,L,Medium
2534,51,Female,Streetwear,M,Medium
2535,60,Female,Streetwear,L,Low
2536,42,Female,Casual,XL,High
2537,27,Female,Formal,M,Medium
2538,38,Non-binary,Casual,L,Medium
2539,56,Male,Formal,M,High
2540,44,Female,Sporty,XL,Medium
2541,44,Male,Sporty,L,Medium
2542,19,Male,Casual,M,Medium
2543,58,Male,Sporty,M,Low
2544,30,Male,Streetwear,M,Medium
2545,26,Male,Formal,S,High
2546,53,Male,Bohemian,L,Low
2547,39,Male,Bohemian,S,Medium
2548,59,Non-binary,Sporty,M,Low
2549,43,Male,Formal,L,Medium
2550,29,Female,Streetwear,L,Medium
2551,34,Male,Bohemian,L,Medium
2552,31,Non-binary,Streetwear,L,Medium
2553,31,Female,Streetwear,XL,High
2554,51,Female,Bohemian,M,Medium
2555,37,Female,Bohemian,L,Low
2556,28,Male,Sporty,S,Medium
2557,33,Non-binary,Formal,L,High
2558,48,Female,Casual,S,Low
2559,23,Female,Formal,XL,Medium
2560,36,Female,Casual,M,Low
2561,54,Male,Bohemian,S,Low
2562,21,Female,Streetwear,S,High
2563,21,Male,Formal,S,High
2564,37,Female,Streetwear,M,Low
2565,27,Male,Formal,M,High
2566,41,Non-binary,Formal,XL,Low
2567,52,Male,Streetwear,M,Medium
2568,43,Male,Sporty,S,Medium
2569,54,Female,Bohemian,L,Medium
2570,55,Female,Sporty,S,High
2571,38,Female,Sporty,L,Medium
2572,57,Male,Formal,M,Medium
2573,56,Male,Bohemian,M,High
2574,38,Female,Formal,S,Low
2575,27,Non-binary,Casual,S,Medium
2576,55,Female,Formal,L,Medium
2577,21,Female,Streetwear,M,High
2578,37,Non-binary,Formal,XL,Medium
2579,34,Male,Casual,M,High
2580,24,Female,Formal,L,Medium
2581,21,Female,Casual,XL,Medium
2582,46,Male,Bohemian,S,High
2583,31,Female,Formal,L,Medium
2584,20,Female,Casual,XS,Medium
2585,41,Male,Bohemian,L,High
2586,54,Male,Streetwear,L,Medium
2587,33,Male,Sporty,M,Medium
2588,21,Female,Casual,S,Medium
2589,41,Male,Streetwear,M,Medium
2590,51,Male,Bohemian,L,Medium
2591,47,Female,Streetwear,XL,Medium
2592,35,Female,Formal,L,High
2593,36,Female,Sporty,S,Medium
2594,48,Female,Casual,L,Low
2595,36,Female,Bohemian,L,Medium
2596,36,Non-binary,Sporty,M,Low
2597,39,Female,Bohemian,S,Medium
2598,41,Female,Streetwear,L,Low
2599,29,Male,Bohemian,L,Low
2600,47,Non-binary,Bohemian,S,High
2601,55,Male,Streetwear,XL,Medium
2602,48,Male,Streetwear,M,Medium
2603,53,Male,Sporty,XL,Low
2604,36,Male,Casual,M,High
2605,53,Non-binary,Streetwear,M,High
2606,47,Female,Sporty,S,Medium
2607,50,Female,Bohemian,L,Medium
2608,35,Female,Bohemian,M,Low
2609,45,Female,Formal,L,Medium
2610,28,Male,Streetwear,XS,Medium
2611,50,Female,Sporty,L,High
2612,34,Female,Sporty,M,Medium
2613,23,Male,Casual,XS,Medium
2614,21,Female,Sporty,S,Low
2615,37,Male,Streetwear,S,Low
2616,44,Male,Sporty,L,Low
2617,32,Male,Formal,M,Medium
2618,23,Male,Bohemian,S,Low
2619,31,Female,Bohemian,S,High
2620,28,Female,Sporty,M,Medium
2621,56,Male,Sporty,XS,Medium
2622,26,Female,Sporty,M,High
2623,43,Female,Sporty,L,Low
2624,33,Male,Formal,M,High
2625,22,Male,Streetwear,M,High
2626,27,Non-binary,Formal,M,Low
2627,20,Female,Formal,S,High
2628,30,Non-binary,Formal,L,Medium
2629,60,Male,Bohemian,XL,Low
2630,47,Female,Formal,M,Medium
2631,23,Male,Sporty,M,High
2632,34,Male,Formal,M,Medium
2633,36,Female,Sporty,L,Medium
2634,59,Male,Streetwear,L,Low
2635,52,Male,Bohemian,L,Low
2636,43,Male,Streetwear,M,High
2637,22,Male,Streetwear,L,Medium
2638,46,Female,Bohemian,L,Low
2639,54,Female,Sporty,M,Low
2640,37,Male,Sporty,M,Low
2641,38,Male,Sporty,M,Medium
2642,27,Male,Bohemian,L,Medium
2643,22,Female,Formal,XL,Medium
2644,53,Male,Casual,S,Low
2645,23,Female,Formal,M,Low
2646,43,Male,Formal,XL,Medium
2647,21,Male,Streetwear,S,High
2648,56,Female,Casual,M,Medium
2649,56,Female,Sporty,XS,Low
2650,52,Male,Formal,S,Low
2651,18,Female,Bohemian,XL,Medium
2652,41,Female,Formal,M,Medium
2653,53,Female,Sporty,L,Low
2654,23,Female,Formal,S,Medium
2655,58,Female,Streetwear,XS,Medium
2656,48,Non-binary,Streetwear,L,Medium
2657,37,Male,Formal,M,High
2658,41,Female,Streetwear,XS,Medium
2659,42,Female,Bohemian,XL,High
2660,53,Male,Casual,M,Medium
2661,38,Male,Formal,M,Low
2662,47,Male,Bohemian,M,Medium
2663,41,Female,Bohemian,XS,Medium
2664,59,Female,Bohemian,M,High
2665,47,Female,Sporty,M,Medium
2666,39,Male,Formal,S,Medium
2667,45,Female,Formal,L,High
2668,24,Non-binary,Formal,M,Low
2669,52,Male,Casual,L,Medium
2670,45,Female,Bohemian,S,Medium
2671,31,Female,Formal,XL,Medium
2672,27,Female,Streetwear,L,High
2673,33,Female,Sporty,S,Medium
2674,33,Female,Casual,XL,Medium
2675,48,Male,Sporty,M,Medium
2676,59,Female,Bohemian,L,Medium
2677,42,Male,Streetwear,L,Low
2678,30,Male,Bohemian,XS,Medium
2679,23,Male,Formal,S,Low
2680,26,Female,Sporty,S,Low
2681,53,Male,Streetwear,M,Low
2682,60,Male,Sporty,M,Medium
2683,37,Male,Casual,M,Medium
2684,35,Non-binary,Streetwear,S,Medium
2685,60,Female,Casual,L,Medium
2686,38,Female,Streetwear,XS,Low
2687,21,Female,Formal,M,Medium
2688,50,Female,Sporty,S,Low
2689,44,Male,Sporty,L,Medium
2690,24,Non-binary,Bohemian,L,Low
2691,23,Male,Streetwear,XS,Medium
2692,32,Male,Streetwear,L,Medium
2693,35,Male,Casual,L,Medium
2694,49,Female,Streetwear,XL,Low
2695,28,Female,Sporty,M,Medium
2696,37,Female,Streetwear,M,Medium
2697,41,Male,Bohemian,M,High
2698,32,Female,Bohemian,M,Low
2699,24,Male,Sporty,M,Medium
2700,38,Male,Sporty,M,Low
2701,59,Male,Sporty,L,Low
2702,43,Female,Streetwear,XS,Low
2703,31,Male,Streetwear,S,Low
2704,54,Female,Formal,XL,Medium
2705,38,Female,Casual,XL,Low
2706,35,Female,Streetwear,L,Medium
2707,22,Female,Formal,S,Low
2708,20,Male,Formal,XL,Medium
2709,40,Male,Bohemian,S,High
2710,43,Female,Streetwear,L,Medium
2711,54,Female,Formal,S,Medium
2712,41,Female,Bohemian,M,Low
2713,36,Female,Casual,L,Low
2714,42,Male,Bohemian,L,Medium
2715,38,Male,Casual,L,High
2716,29,Female,Sporty,XL,Low
2717,58,Male,Sporty,M,Medium
2718,50,Male,Bohemian,L,High
2719,21,Female,Sporty,M,High
2720,59,Male,Streetwear,XS,High
2721,24,Non-binary,Bohemian,L,Medium
2722,39,Female,Formal,L,Low
2723,50,Female,Streetwear,S,High
2724,34,Male,Bohemian,XS,High
2725,41,Male,Casual,S,Medium
2726,51,Female,Sporty,L,Low
2727,45,Male,Sporty,S,Medium
2728,60,Male,Sporty,S,Low
2729,58,Male,Bohemian,XS,Medium
2730,56,Male,Streetwear,S,Medium
2731,39,Male,Casual,L,Medium
2732,34,Female,Sporty,XL,Medium
2733,51,Male,Streetwear,M,Medium
2734,23,Male,Formal,S,Medium
2735,23,Female,Formal,L,High
2736,51,Non-binary,Casual,L,Medium
2737,18,Male,Sporty,M,Medium
2738,27,Male,Formal,XS,Medium
2739,38,Female,Streetwear,XL,Medium
2740,22,Non-binary,Streetwear,L,High
2741,19,Female,Formal,XL,Medium
2742,39,Female,Sporty,M,Medium
2743,19,Male,Casual,M,Medium
2744,27,Female,Sporty,L,Medium
2745,51,Male,Bohemian,L,High
2746,33,Female,Formal,XL,Medium
2747,56,Female,Bohemian,S,Low
2748,39,Non-binary,Formal,M,Medium
2749,29,Male,Casual,M,High
2750,41,Male,Sporty,L,Low
2751,57,Female,Sporty,L,Medium
2752,55,Female,Formal,L,Low
2753,27,Female,Streetwear,M,High
2754,52,Male,Bohemian,S,Medium
2755,49,Male,Sporty,XS,Medium
2756,24,Female,Sporty,S,Low
2757,38,Male,Formal,M,Medium
2758,37,Female,Streetwear,XL,Medium
2759,43,Female,Bohemian,M,Medium
2760,21,Female,Streetwear,M,Medium
2761,39,Female,Streetwear,L,Medium
2762,32,Female,Formal,L,High
2763,57,Male,Streetwear,M,Low
2764,38,Female,Bohemian,S,Low
2765,32,Male,Casual,S,Medium
2766,39,Female,Casual,M,Medium
2767,45,Male,Bohemian,L,Low
2768,31,Female,Formal,L,Low
2769,44,Male,Sporty,M,Medium
2770,58,Male,Formal,L,Low
2771,57,Non-binary,Bohemian,L,High
2772,45,Male,Streetwear,XL,Medium
2773,43,Female,Casual,L,High
2774,19,Non-binary,Streetwear,S,High
2775,42,Male,Formal,XS,Medium
2776,20,Female,Bohemian,M,Medium
2777,25,Male,Casual,M,Medium
2778,50,Male,Bohemian,M,High
2779,59,Male,Casual,S,Medium
2780,52,Non-binary,Casual,L,Low
2781,23,Male,Casual,M,Medium
2782,56,Female,Formal,XL,Medium
2783,40,Female,Bohemian,M,Low
2784,42,Female,Sporty,XS,Medium
2785,60,Male,Sporty,S,Low
2786,36,Female,Sporty,S,High
2787,22,Female,Bohemian,XS,Low
2788,28,Female,Streetwear,L,Medium
2789,29,Non-binary,Bohemian,S,Medium
2790,27,Female,Casual,L,High
2791,25,Male,Streetwear,S,Medium
2792,41,Female,Casual,XS,Medium
2793,45,Male,Casual,L,Medium
2794,58,Male,Bohemian,M,Low
2795,53,Female,Sporty,M,Medium
2796,54,Male,Streetwear,M,Medium
2797,38,Male,Formal,XS,Medium
2798,25,Non-binary,Sporty,M,Medium
2799,26,Male,Formal,M,Low
2800,32,Non-binary,Bohemian,XS,Low
2801,57,Female,Streetwear,M,High
2802,35,Female,Bohemian,L,Medium
2803,59,Female,Formal,S,Medium
2804,37,Male,Casual,XL,Medium
2805,23,Male,Bohemian,XS,Medium
2806,29,Male,Streetwear,L,Low
2807,19,Male,Bohemian,L,Low
2808,24,Non-binary,Sporty,S,Low
2809,33,Female,Bohemian,XL,High
2810,20,Male,Formal,M,High
2811,20,Male,Bohemian,S,Medium
2812,44,Male,Streetwear,M,Low
2813,60,Male,Bohemian,XL,Medium
2814,57,Female,Bohemian,L,Medium
2815,55,Male,Streetwear,S,Medium
2816,50,Female,Bohemian,M,Medium
2817,45,Male,Streetwear,S,High
2818,18,Male,Formal,M,Medium
2819,25,Female,Streetwear,M,Low
2820,54,Female,Formal,M,Medium
2821,49,Non-binary,Formal,M,Low
2822,60,Female,Streetwear,XL,Low
2823,54,Male,Bohemian,M,High
2824,21,Male,Sporty,L,Medium
2825,47,Female,Streetwear,M,Low
2826,23,Non-binary,Bohemian,XL,Medium
2827,36,Female,Formal,XS,Medium
2828,49,Male,Casual,M,Medium
2829,26,Non-binary,Sporty,L,Medium
2830,29,Male,Bohemian,L,Low
2831,28,Female,Sporty,S,Medium
2832,33,Non-binary,Casual,M,Low
2833,18,Male,Casual,M,Medium
2834,38,Non-binary,Casual,M,Low
2835,47,Male,Streetwear,L,Low
2836,30,Non-binary,Sporty,M,Low
2837,51,Male,Streetwear,M,Low
2838,21,Non-binary,Casual,S,Low
2839,45,Male,Bohemian,XS,High
2840,55,Female,Casual,L,Medium
2841,48,Female,Streetwear,M,Medium
2842,44,Female,Casual,M,Medium
2843,22,Male,Casual,M,Low
2844,42,Female,Streetwear,S,Medium
2845,20,Male,Streetwear,M,High
2846,50,Female,Bohemian,S,Low
2847,21,Male,Streetwear,L,High
2848,42,Non-binary,Bohemian,XL,High
2849,37,Male,Formal,L,High
2850,51,Male,Formal,M,Low
2851,43,Male,Streetwear,M,Medium
2852,22,Male,Casual,XL,Medium
2853,52,Male,Sporty,M,Low
2854,45,Female,Casual,M,Medium
2855,46,Female,Streetwear,M,High
2856,26,Female,Bohemian,L,High
2857,55,Female,Casual,M,Low
2858,23,Male,Formal,L,Low
2859,36,Female,Streetwear,L,Low
2860,28,Male,Casual,L,Low
2861,19,Female,Casual,M,Medium
2862,26,Male,Bohemian,L,Medium
2863,38,Male,Bohemian,S,Medium
2864,41,Male,Bohemian,L,High
2865,51,Female,Sporty,S,Medium
2866,39,Male,Streetwear,M,Medium
2867,20,Female,Streetwear,L,Medium
2868,29,Male,Formal,M,High
2869,45,Female,Formal,M,High
2870,47,Non-binary,Streetwear,S,Medium
2871,43,Male,Casual,XL,High
2872,38,Female,Streetwear,XS,Medium
2873,45,Non-binary,Sporty,XS,High
2874,43,Female,Formal,L,Medium
2875,50,Female,Formal,M,Low
2876,38,Female,Formal,L,High
2877,52,Female,Streetwear,L,Low
2878,51,Male,Formal,L,High
2879,58,Female,Formal,XL,Medium
2880,35,Male,Streetwear,L,Medium
2881,28,Male,Casual,S,Low
2882,40,Female,Formal,M,Low
2883,39,Male,Formal,M,High
2884,34,Male,Formal,M,Medium
2885,22,Female,Sporty,S,High
2886,28,Female,Streetwear,M,Medium
2887,47,Female,Formal,L,Medium
2888,32,Non-binary,Sporty,M,Medium
2889,44,Female,Casual,L,Low
2890,52,Male,Casual,M,Medium
2891,50,Male,Sporty,M,Medium
2892,37,Female,Casual,M,High
2893,33,Male,Bohemian,S,Medium
2894,51,Female,Casual,M,Low
2895,19,Female,Bohemian,L,High
2896,52,Male,Sporty,L,Medium
2897,57,Non-binary,Bohemian,M,Medium
2898,45,Female,Casual,S,Medium
2899,56,Female,Formal,L,Medium
2900,23,Non-binary,Bohemian,S,Medium
2901,26,Female,Casual,XS,Medium
2902,37,Male,Formal,M,Low
2903,18,Female,Sporty,L,Medium
2904,25,Female,Sporty,L,Low
2905,40,Female,Streetwear,XL,Medium
2906,20,Female,Sporty,S,Low
2907,21,Female,Streetwear,S,Low
2908,42,Male,Sporty,M,High
2909,55,Female,Sporty,L,Medium
2910,32,Female,Sporty,S,Medium
2911,38,Male,Streetwear,M,Medium
2912,52,Male,Streetwear,M,Medium
2913,31,Non-binary,Bohemian,L,Medium
2914,53,Female,Casual,S,High
2915,29,Female,Casual,XL,Low
2916,34,Female,Casual,M,Medium
2917,56,Female,Sporty,S,Low
2918,26,Female,Casual,S,Medium
2919,52,Female,Streetwear,XS,High
2920,30,Male,Bohemian,L,Medium
2921,32,Female,Formal,L,Medium
2922,35,Female,Bohemian,XS,Low
2923,50,Female,Casual,M,Medium
2924,23,Female,Casual,L,Medium
2925,44,Female,Streetwear,M,Low
2926,40,Male,Bohemian,M,Medium
2927,44,Male,Streetwear,M,Medium
2928,51,Male,Streetwear,M,Low
2929,55,Male,Formal,M,Medium
2930,31,Non-binary,Streetwear,S,Low
2931,53,Male,Streetwear,M,Low
2932,25,Male,Formal,XL,Medium
2933,52,Female,Sporty,XS,Low
2934,36,Female,Sporty,S,High
2935,47,Male,Formal,L,Medium
2936,31,Female,Streetwear,S,High
2937,37,Female,Casual,S,Medium
2938,42,Male,Bohemian,M,Low
2939,57,Male,Casual,XL,Medium
2940,41,Non-binary,Casual,S,High
2941,31,Female,Streetwear,XL,Medium
2942,43,Female,Bohemian,L,Medium
2943,55,Male,Bohemian,L,Medium
2944,40,Male,Sporty,L,Low
2945,39,Female,Formal,XS,Low
2946,36,Male,Streetwear,XS,Low
2947,20,Male,Bohemian,M,Medium
2948,59,Female,Streetwear,XS,Low
2949,36,Male,Sporty,XL,Medium
2950,26,Female,Casual,M,Medium
2951,45,Female,Bohemian,M,Medium
2952,37,Male,Sporty,L,Low
2953,24,Female,Streetwear,XL,Medium
2954,31,Male,Sporty,XL,Medium
2955,26,Female,Sporty,L,High
2956,36,Male,Sporty,M,Medium
2957,31,Male,Sporty,XS,Low
2958,55,Female,Sporty,XS,Low
2959,53,Female,Sporty,XS,Medium
2960,57,Non-binary,Formal,XS,Medium
2961,34,Male,Streetwear,XL,Low
2962,47,Male,Casual,XL,Medium
2963,26,Female,Streetwear,L,Low
2964,50,Female,Bohemian,L,Medium
2965,42,Male,Bohemian,M,Medium
2966,31,Female,Streetwear,S,High
2967,28,Female,Sporty,XL,Low
2968,52,Female,Formal,S,Medium
2969,58,Non-binary,Casual,L,Medium
2970,31,Male,Sporty,S,Low
2971,47,Female,Streetwear,L,High
2972,58,Male,Streetwear,L,Medium
2973,21,Female,Formal,M,Low
2974,21,Female,Formal,XS,Medium
2975,45,Non-binary,Streetwear,M,High
2976,25,Female,Sporty,M,High
2977,19,Non-binary,Sporty,S,Medium
2978,58,Female,Sporty,L,Medium
2979,39,Non-binary,Casual,L,Low
2980,58,Female,Casual,M,High
2981,33,Female,Sporty,M,Low
2982,46,Male,Streetwear,L,Low
2983,47,Male,Formal,S,High
2984,29,Male,Bohemian,XS,Low
2985,52,Female,Formal,XS,Medium
2986,28,Female,Formal,XS,Medium
2987,38,Female,Bohemian,M,High
2988,38,Non-binary,Sporty,S,Medium
2989,22,Non-binary,Formal,L,Medium
2990,37,Male,Bohemian,L,Low
2991,54,Male,Streetwear,M,Low
2992,20,Male,Streetwear,M,High
2993,50,Male,Streetwear,L,Medium
2994,26,Female,Sporty,L,Low
2995,26,Female,Formal,S,Medium
2996,21,Female,Formal,M,Low
2997,52,Female,Casual,S,Medium
2998,34,Female,Streetwear,M,Low
2999,51,Male,Sporty,XL,Low
3000,41,Female,Bohemian,S,Medium
3001,49,Male,Sporty,L,High
3002,18,Male,Formal,S,Medium
3003,25,Male,Streetwear,XL,Medium
3004,40,Female,Casual,M,Low
3005,57,Male,Sporty,M,Medium
3006,29,Male,Casual,M,High
3007,29,Female,Formal,M,Medium
3008,32,Female,Bohemian,M,Low
3009,58,Male,Sporty,M,High
3010,36,Male,Formal,M,Medium
3011,43,Female,Streetwear,M,Medium
3012,46,Male,Sporty,M,Medium
3013,39,Non-binary,Casual,L,Low
3014,57,Female,Sporty,S,Low
3015,38,Male,Formal,L,High
3016,55,Male,Formal,XL,Medium
3017,37,Male,Casual,L,Medium
3018,46,Male,Formal,XS,High
3019,21,Male,Sporty,M,Medium
3020,24,Female,Casual,M,Medium
3021,45,Male,Formal,M,High
3022,45,Female,Formal,M,Medium
3023,21,Female,Sporty,M,Medium
3024,39,Male,Formal,XS,High
3025,29,Male,Sporty,S,Low
3026,20,Male,Streetwear,S,Low
3027,39,Male,Sporty,M,Medium
3028,19,Female,Bohemian,S,Medium
3029,41,Male,Formal,XS,High
3030,51,Female,Streetwear,S,Medium
3031,44,Male,Casual,L,Low
3032,58,Female,Bohemian,L,Medium
3033,18,Female,Casual,M,Medium
3034,25,Female,Bohemian,L,Low
3035,40,Male,Streetwear,S,Medium
3036,55,Male,Streetwear,M,Medium
3037,23,Female,Streetwear,S,Medium
3038,39,Male,Bohemian,L,Medium
3039,42,Male,Sporty,S,Low
3040,35,Female,Casual,XS,Medium
3041,34,Female,Sporty,S,Low
3042,29,Female,Sporty,XL,Medium
3043,23,Female,Formal,S,Medium
3044,43,Female,Casual,M,Low
3045,44,Female,Bohemian,M,Low
3046,25,Female,Formal,L,Low
3047,36,Female,Formal,M,Medium
3048,59,Female,Streetwear,M,Low
3049,18,Male,Bohemian,M,Low
3050,46,Male,Sporty,M,Low
3051,52,Female,Sporty,XS,Medium
3052,57,Female,Sporty,M,Medium
3053,31,Male,Streetwear,L,Medium
3054,52,Female,Sporty,L,Medium
3055,37,Male,Casual,XL,Medium
3056,30,Female,Sporty,L,High
3057,55,Female,Sporty,M,Low
3058,25,Non-binary,Casual,L,Medium
3059,60,Male,Streetwear,L,Medium
3060,37,Female,Formal,S,Medium
3061,50,Male,Bohemian,XS,Medium
3062,43,Male,Streetwear,M,High
3063,56,Male,Sporty,S,High
3064,38,Female,Formal,S,Medium
3065,59,Female,Bohemian,XL,Medium
3066,60,Male,Bohemian,L,Medium
3067,58,Female,Bohemian,M,Medium
3068,26,Female,Casual,M,High
3069,41,Female,Casual,S,Medium
3070,54,Non-binary,Formal,M,Low
3071,58,Male,Sporty,M,Medium
3072,34,Non-binary,Formal,L,Medium
3073,41,Female,Sporty,XL,High
3074,38,Male,Streetwear,M,High
3075,56,Male,Bohemian,S,High
3076,58,Male,Bohemian,M,Medium
3077,56,Male,Casual,M,Low
3078,30,Female,Streetwear,XS,Medium
3079,28,Female,Streetwear,L,Low
3080,36,Female,Sporty,XL,High
3081,28,Female,Streetwear,XL,Medium
3082,30,Male,Casual,L,High
3083,18,Female,Sporty,XL,Medium
3084,57,Male,Formal,XL,Low
3085,36,Non-binary,Sporty,L,Medium
3086,29,Male,Formal,S,Low
3087,25,Non-binary,Sporty,S,Medium
3088,25,Male,Bohemian,XS,Medium
3089,29,Male,Formal,M,Medium
3090,50,Male,Casual,L,Low
3091,43,Female,Formal,M,High
3092,56,Female,Formal,M,Medium
3093,45,Male,Sporty,S,High
3094,22,Non-binary,Bohemian,XS,Low
3095,25,Female,Sporty,M,Low
3096,42,Female,Sporty,XS,High
3097,44,Female,Bohemian,S,Medium
3098,40,Male,Sporty,M,Medium
3099,47,Male,Bohemian,M,High
3100,40,Non-binary,Casual,S,Medium
3101,37,Non-binary,Bohemian,L,Low
3102,35,Non-binary,Streetwear,M,Low
3103,35,Non-binary,Bohemian,XS,Medium
3104,19,Male,Bohemian,M,Medium
3105,21,Female,Streetwear,M,Low
3106,47,Male,Bohemian,XS,Medium
3107,50,Non-binary,Formal,XL,Medium
3108,53,Female,Sporty,M,High
3109,35,Female,Sporty,M,Low
3110,54,Female,Casual,L,Medium
3111,36,Male,Casual,XL,High
3112,45,Male,Streetwear,S,Medium
3113,57,Female,Formal,L,Medium
3114,37,Female,Casual,L,Low
3115,50,Male,Sporty,XS,Low
3116,29,Female,Casual,L,Medium
3117,32,Female,Casual,XS,Low
3118,58,Male,Bohemian,M,High
3119,56,Male,Casual,L,High
3120,19,Female,Streetwear,M,Low
3121,46,Female,Sporty,L,Medium
3122,58,Female,Streetwear,L,High
3123,27,Female,Streetwear,XL,Medium
3124,19,Male,Formal,M,Medium
3125,28,Female,Bohemian,XS,Medium
3126,30,Male,Streetwear,L,Low
3127,27,Male,Formal,S,High
3128,31,Female,Sporty,M,Medium
3129,35,Non-binary,Sporty,L,Low
3130,26,Male,Formal,S,Low
3131,56,Male,Streetwear,M,High
3132,45,Female,Streetwear,M,Medium
3133,20,Female,Bohemian,S,Low
3134,37,Female,Bohemian,M,Low
3135,23,Female,Sporty,XS,Low
3136,44,Female,Bohemian,S,High
3137,19,Female,Formal,L,Medium
3138,46,Male,Sporty,M,Medium
3139,55,Male,Streetwear,M,High
3140,20,Male,Sporty,S,Medium
3141,33,Female,Casual,M,Medium
3142,47,Non-binary,Sporty,XL,High
3143,57,Female,Bohemian,M,Low
